fullName,Season_x,Team,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,gamesPlayed,winPercentage,Player,Season_y,SeasonYear,Salary,Year,TS_Percentage,Simple_PER,TeamSalaryCommitment
Devin Booker,2022,Phoenix,34.050632911392405,21.810526315789474,3.9368421052631577,0.3157894736842105,0.8736842105263158,16.905263157894737,7.863157894736842,0.3839578947368421,5.778947368421052,2.2526315789473683,0.31125263157894734,4.4,3.831578947368421,0.6597999999999999,3.5473684210526315,0.5894736842105263,4.136842105263158,2.1894736842105265,2.0736842105263156,4.873684210526315,95,0.7473684210526316,Devin Booker,2022,2022/23,35873148.0,2022,0.5787968177348708,0.956532185482293,
Devin Booker,2023,Phoenix,35.07575757575758,26.914285714285715,5.357142857142857,0.4,1.0285714285714285,19.214285714285715,9.714285714285714,0.46491428571428567,5.628571428571429,2.1,0.33642857142857147,6.257142857142857,5.385714285714286,0.8118,3.4285714285714284,0.8428571428571429,4.271428571428571,2.9,2.5714285714285716,2.8714285714285714,70,0.6,Devin Booker,2023,2023/24,37086384.0,2023,0.6125952709205836,1.1360308546744828,
Devin Cannady,2021,Orlando,7.7,3.076923076923077,0.15384615384615385,0.15384615384615385,0.38461538461538464,2.4615384615384617,1.0,0.2522307692307692,1.4615384615384615,0.6153846153846154,0.25384615384615383,0.5384615384615384,0.46153846153846156,0.20515384615384613,0.5384615384615384,0.0,0.5384615384615384,0.7692307692307693,0.15384615384615385,-1.8461538461538463,13,0.15384615384615385,Devin Cannady,2021,2021/22,214592.0,2021,0.5701254275940707,0.6293706293706293,
Devin Harris,2015,Dallas,21.302325581395348,8.295454545454545,3.0568181818181817,0.18181818181818182,0.9886363636363636,6.659090909090909,2.7386363636363638,0.3778181818181818,3.4318181818181817,1.1477272727272727,0.2821931818181818,2.102272727272727,1.6704545454545454,0.5406136363636364,1.5340909090909092,0.17045454545454544,1.7045454545454546,1.875,1.0795454545454546,1.4090909090909092,88,0.5681818181818182,Devin Harris,2015,2015/16,5336498.0,2015,0.5468984117470782,0.7497580885271934,
Devin Harris,2016,Dallas,19.586666666666666,7.151898734177215,1.7468354430379747,0.17721518987341772,0.8607594936708861,5.582278481012659,2.4936708860759493,0.4362658227848102,2.367088607594937,0.759493670886076,0.26559493670886075,1.9873417721518987,1.4050632911392404,0.46144303797468356,1.7974683544303798,0.26582278481012656,2.0632911392405062,1.860759493670886,0.9620253164556962,-1.3924050632911393,79,0.46835443037974683,Devin Harris,2016,2016/17,5511333.0,2016,0.5538346925972396,0.672376799855236,
Devin Harris,2017,Dallas,15.956521739130435,6.361111111111111,1.9444444444444444,0.125,0.5972222222222222,4.958333333333333,1.9722222222222223,0.3531388888888889,2.5555555555555554,0.8194444444444444,0.2497638888888889,1.9166666666666667,1.5972222222222223,0.5034722222222222,1.6944444444444444,0.1527777777777778,1.8472222222222223,1.5138888888888888,0.8472222222222222,0.5694444444444444,72,0.4444444444444444,Devin Harris,2017,2017/18,5646628.0,2017,0.5482141147179929,0.7471692400847713,
Devin Harris,2018,Dallas,17.458333333333332,7.769230769230769,1.7115384615384615,0.17307692307692307,0.75,5.884615384615385,2.480769230769231,0.39321153846153845,2.5961538461538463,0.9230769230769231,0.24532692307692308,2.3076923076923075,1.8846153846153846,0.5962692307692308,1.5769230769230769,0.19230769230769232,1.7692307692307692,2.0384615384615383,1.0384615384615385,2.673076923076923,52,0.38461538461538464,Devin Harris,2018,2018/19,2984651.0,2018,0.5629877369007803,0.7480447953001652,
Devin Harris,2018,Denver,19.185185185185187,8.222222222222221,2.4814814814814814,0.14814814814814814,0.5185185185185185,6.296296296296297,2.5555555555555554,0.4111851851851852,3.7777777777777777,1.2962962962962963,0.33414814814814814,2.1481481481481484,1.8148148148148149,0.6203703703703703,1.4444444444444444,0.1111111111111111,1.5555555555555556,2.037037037037037,1.0,-0.4074074074074074,27,0.6296296296296297,Devin Harris,2018,2018/19,2984651.0,2018,0.5677168576104745,0.7268339768339767,
Devin Robinson,2018,Washington,13.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,1.1111111111111112,9,0.5555555555555556,Devin Robinson,2018,2018/19,96313.0,2018,0.3333333333333333,0.08547008547008547,
Devin Vassell,2021,San Antonio,16.87878787878788,5.485714285714286,0.8857142857142857,0.2714285714285714,0.7571428571428571,4.785714285714286,1.9857142857142858,0.35277142857142857,2.2857142857142856,0.8142857142857143,0.28591428571428573,0.8571428571428571,0.7,0.29071428571428576,2.357142857142857,0.37142857142857144,2.7285714285714286,1.3857142857142857,0.32857142857142857,-1.0857142857142856,70,0.44285714285714284,Devin Vassell,2021,2021/22,4897316.0,2021,0.5312672938572219,0.6962246729930751,
Devin Vassell,2022,San Antonio,26.545454545454547,12.064102564102564,1.8333333333333333,0.5769230769230769,1.0256410256410255,10.5,4.487179487179487,0.41039743589743594,5.230769230769231,1.9102564102564104,0.3370641025641026,1.3846153846153846,1.1794871794871795,0.4446538461538462,3.628205128205128,0.6794871794871795,4.3076923076923075,2.0256410256410255,0.8717948717948718,0.9102564102564102,78,0.4230769230769231,Devin Vassell,2022,2022/23,4704497.0,2022,0.5429765037160135,0.8341280295047419,
Devin Vassell,2023,San Antonio,29.833333333333332,16.361702127659573,3.0638297872340425,0.3617021276595745,0.9574468085106383,13.829787234042554,6.0638297872340425,0.38961702127659575,6.170212765957447,2.3191489361702127,0.3269148936170213,2.404255319148936,1.9148936170212767,0.5576595744680851,3.1702127659574466,0.2127659574468085,3.382978723404255,1.425531914893617,1.297872340425532,-6.574468085106383,47,0.3191489361702128,Devin Vassell,2023,2023/24,6062851.0,2023,0.5495055164923112,0.8747890169975039,
Devon Dotson,2021,Chicago,4.083333333333333,0.6571428571428571,0.2,0.0,0.14285714285714285,0.7142857142857143,0.3142857142857143,0.1,0.22857142857142856,0.02857142857142857,0.005714285714285714,0.0,0.0,0.0,0.11428571428571428,0.08571428571428572,0.2,0.08571428571428572,0.0,1.0571428571428572,35,0.45714285714285713,Devon Dotson,2021,2021/22,276703.0,2021,0.45999999999999996,0.3631486880466472,
Devon Dotson,2022,Chicago,7.133333333333334,1.44,0.8,0.0,0.08,1.28,0.52,0.22664,0.48,0.12,0.1,0.52,0.28,0.13,0.56,0.08,0.64,0.52,0.24,-0.32,25,0.68,Devon Dotson,2022,2022/23,179856.0,2022,0.47720042417815484,0.4598130841121496,
Devontae Cacok,2020,LA Lakers,17.0,7.6,0.5,0.2,0.4,5.3,3.1,0.4868,0.1,0.0,0.0,2.3,1.4,0.4217000000000001,2.8,1.8,4.6,2.5,0.5,0.3,10,0.5,Devontae Cacok,2020,2020/21,547332.0,2020,0.6020278833967048,0.8511764705882353,
Devontae Cacok,2021,LA Lakers,5.291666666666667,1.1090909090909091,0.03636363636363636,0.07272727272727272,0.12727272727272726,0.8545454545454545,0.509090909090909,0.1942727272727273,0.0,0.0,0.0,0.2,0.09090909090909091,0.0394,0.509090909090909,0.2909090909090909,0.8,0.2,0.09090909090909091,1.0545454545454545,55,0.509090909090909,Devontae Cacok,2021,2021/22,839656.0,2021,0.5883487654320988,0.4562920544022907,
Devyn Marble,2015,Orlando,12.714285714285714,2.0555555555555554,0.6111111111111112,0.05555555555555555,0.3333333333333333,2.0,0.7777777777777778,0.17255555555555555,0.9722222222222222,0.25,0.1111111111111111,0.7222222222222222,0.25,0.0773888888888889,0.8611111111111112,0.19444444444444445,1.0555555555555556,0.5555555555555556,0.25,-0.6944444444444444,36,0.25,Devyn Marble,2015,2015/16,1112548.0,2015,0.4434324065196548,0.3709737827715356,
Dewayne Dedmon,2015,Orlando,14.307692307692308,2.8045977011494254,0.11494252873563218,0.6781609195402298,0.20689655172413793,2.1264367816091956,1.1494252873563218,0.37287356321839077,0.011494252873563218,0.0,0.0,0.9310344827586207,0.5057471264367817,0.201632183908046,2.3908045977011496,1.528735632183908,3.9195402298850577,1.8045977011494252,0.6206896551724138,-0.2988505747126437,87,0.3218390804597701,Dewayne Dedmon,2015,2015/16,1247120.0,2015,0.5529369108049311,0.6084661970090224,
Dewayne Dedmon,2016,Orlando,11.984375,3.1839080459770117,0.1724137931034483,0.6091954022988506,0.25287356321839083,2.264367816091954,1.2183908045977012,0.315632183908046,0.0,0.0,0.0,1.0114942528735633,0.7471264367816092,0.2465632183908046,2.1149425287356323,0.9080459770114943,3.0229885057471266,1.3908045977011494,0.45977011494252873,-0.3218390804597701,87,0.4482758620689655,Dewayne Dedmon,2016,2016/17,3777639.0,2016,0.587561513660275,0.6877729323082918,
Dewayne Dedmon,2017,San Antonio,15.67741935483871,4.65979381443299,0.4948453608247423,0.7010309278350515,0.41237113402061853,3.0927835051546393,1.865979381443299,0.5186597938144331,0.0,0.0,0.0,1.422680412371134,0.9278350515463918,0.3764123711340206,4.175257731958763,1.5876288659793814,5.762886597938144,2.185567010309278,0.7731958762886598,1.7938144329896908,97,0.6907216494845361,Dewayne Dedmon,2017,2017/18,8849819.0,2017,0.6265247283211356,0.8685418522761019,
Dewayne Dedmon,2018,Atlanta,23.91044776119403,9.414285714285715,1.3571428571428572,0.8142857142857143,0.6285714285714286,7.257142857142857,3.8285714285714287,0.5168857142857143,2.1,0.7285714285714285,0.3242,1.3142857142857143,1.0285714285714285,0.3582,5.885714285714286,1.5142857142857142,7.4,2.4714285714285715,1.3428571428571427,-2.4714285714285715,70,0.3,Dewayne Dedmon,2018,2018/19,7854717.0,2018,0.6007511668611435,0.9035500267522739,
Dewayne Dedmon,2019,Atlanta,24.765625,10.5,1.3636363636363635,1.0757575757575757,1.0454545454545454,7.96969696969697,3.9242424242424243,0.4848030303030303,3.287878787878788,1.2575757575757576,0.33603030303030307,1.7121212121212122,1.393939393939394,0.5272424242424243,5.681818181818182,1.5909090909090908,7.2727272727272725,3.242424242424242,1.2727272727272727,-2.621212121212121,69,0.37681159420289856,Dewayne Dedmon,2019,2019/20,16354146.0,2019,0.6018550684360453,0.9685957365452633,
Dewayne Dedmon,2020,Atlanta,22.6,8.1,0.7,1.5,1.0,8.4,3.3,0.375,3.6,0.8,0.24500000000000002,0.8,0.7,0.3,6.8,1.4,8.2,4.0,1.0,0.1,10,0.4,Dewayne Dedmon,2020,2020/21,4201411.0,2020,0.4627513711151736,1.0084070796460176,
Dewayne Dedmon,2020,Sacramento,15.842105263157896,4.06,0.36,0.6,0.4,3.86,1.58,0.3017,1.66,0.38,0.11066000000000001,0.66,0.52,0.195,2.84,1.04,3.88,2.16,1.08,-0.4,50,0.38,Dewayne Dedmon,2020,2020/21,4201411.0,2020,0.48910948342328453,0.6287043189368771,
Dewayne Dedmon,2021,Miami,12.9,5.52,0.6,0.32,0.36,3.32,2.24,0.5147200000000001,0.32,0.08,0.06,1.28,0.96,0.264,2.72,1.44,4.16,1.84,0.76,1.24,25,0.56,Dewayne Dedmon,2021,2021/22,6078118.0,2021,0.7107540173053152,0.9193798449612405,
Dewayne Dedmon,2022,Miami,14.470588235294118,5.336956521739131,0.5760869565217391,0.5108695652173914,0.2826086956521739,3.7717391304347827,2.0652173913043477,0.4615434782608696,0.6521739130434783,0.21739130434782608,0.1503586956521739,1.315217391304348,0.9891304347826086,0.3967391304347826,3.5217391304347827,1.3369565217391304,4.858695652173913,2.4239130434782608,0.9130434782608695,0.6521739130434783,92,0.6521739130434783,Dewayne Dedmon,2022,2022/23,8783094.0,2022,0.6133819708175094,0.8653985507246378,
Dewayne Dedmon,2023,Miami,11.121212121212121,3.8125,0.3541666666666667,0.3333333333333333,0.14583333333333334,2.8541666666666665,1.4166666666666667,0.3311458333333333,0.8125,0.25,0.1180625,1.0,0.7291666666666666,0.2569375,1.8541666666666667,0.625,2.4791666666666665,1.4583333333333333,0.4791666666666667,-2.3958333333333335,48,0.5833333333333334,Dewayne Dedmon,2023,2023/24,2830348.0,2023,0.5786744244877309,0.692557901907357,
Dewayne Dedmon,2023,Philadelphia,8.555555555555555,0.875,0.3125,0.15625,0.0625,0.71875,0.40625,0.14321875,0.09375,0.03125,0.03125,0.15625,0.03125,0.03125,0.625,0.1875,0.8125,0.46875,0.21875,-0.84375,32,0.6875,Dewayne Dedmon,2023,2023/24,2830348.0,2023,0.5555555555555556,0.2914772727272727,
Deyonta Davis,2017,Memphis,6.05,0.9855072463768116,0.028985507246376812,0.2753623188405797,0.043478260869565216,0.8260869565217391,0.4057971014492754,0.15808695652173912,0.0,0.0,0.0,0.3188405797101449,0.17391304347826086,0.08115942028985507,0.6666666666666666,0.34782608695652173,1.0144927536231885,0.6376811594202898,0.14492753623188406,-0.8985507246376812,69,0.5362318840579711,Deyonta Davis,2017,2017/18,1683531.0,2017,0.5098980203959209,0.4479578392621872,
Deyonta Davis,2018,Memphis,14.575757575757576,4.380952380952381,0.5357142857142857,0.5238095238095238,0.20238095238095238,3.2976190476190474,1.9642857142857142,0.4406904761904762,0.0,0.0,0.0,0.6785714285714286,0.4523809523809524,0.1686547619047619,2.1666666666666665,0.9761904761904762,3.142857142857143,1.5714285714285714,0.42857142857142855,-1.75,84,0.2976190476190476,Deyonta Davis,2018,2018/19,2171271.0,2018,0.6091101694915255,0.6788016038016038,
Diamond Stone,2017,LA Clippers,4.8,0.8333333333333334,0.0,0.08333333333333333,0.041666666666666664,0.75,0.25,0.11804166666666667,0.0,0.0,0.0,0.4166666666666667,0.3333333333333333,0.11112499999999999,0.5,0.041666666666666664,0.5416666666666666,0.2916666666666667,0.08333333333333333,-1.7916666666666667,24,0.5833333333333334,Diamond Stone,2017,2017/18,1683531.0,2017,0.44642857142857145,0.3402777777777778,
Didi Louzada,2021,New Orleans,18.333333333333332,1.3333333333333333,0.5,0.0,0.3333333333333333,2.1666666666666665,0.5,0.08883333333333333,1.3333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333334,0.5,-1.8333333333333333,6,0.16666666666666666,Didi Louzada,2021,2021/22,2066251.0,2021,0.3076923076923077,0.15,
Didi Louzada,2022,New Orleans,5.166666666666667,0.2727272727272727,0.13636363636363635,0.0,0.045454545454545456,0.45454545454545453,0.09090909090909091,0.05454545454545454,0.36363636363636365,0.09090909090909091,0.056818181818181816,0.0,0.0,0.0,0.22727272727272727,0.09090909090909091,0.3181818181818182,0.09090909090909091,0.045454545454545456,0.5909090909090909,22,0.22727272727272727,Didi Louzada,2022,2022/23,284191.0,2022,0.3,0.17331378299120234,
Didi Louzada,2022,Portland,17.0,2.9166666666666665,0.3333333333333333,0.16666666666666666,0.16666666666666666,2.5,1.0,0.24300000000000002,1.6666666666666667,0.75,0.30833333333333335,0.16666666666666666,0.16666666666666666,0.08333333333333333,1.0,0.25,1.25,1.0833333333333333,0.4166666666666667,-6.416666666666667,12,0.08333333333333333,Didi Louzada,2022,2022/23,284191.0,2022,0.5667098445595855,0.2990196078431372,
Dillon Brooks,2018,Memphis,27.60919540229885,10.74712643678161,1.5862068965517242,0.21839080459770116,0.896551724137931,9.149425287356323,4.045977011494253,0.43635632183908046,3.1839080459770117,1.1494252873563218,0.2891724137931035,2.0229885057471266,1.5057471264367817,0.45920689655172414,2.528735632183908,0.5862068965517241,3.1149425287356323,2.8045977011494254,1.471264367816092,-2.528735632183908,87,0.28735632183908044,Dillon Brooks,2018,2018/19,1718365.0,2018,0.5352399706906026,0.6276436303080767,
Dillon Brooks,2019,Memphis,18.0,6.7272727272727275,0.7727272727272727,0.22727272727272727,0.45454545454545453,6.181818181818182,2.5,0.31186363636363634,2.0454545454545454,0.7272727272727273,0.2318181818181818,1.3636363636363635,1.0,0.36363636363636365,1.1818181818181819,0.4090909090909091,1.5909090909090908,2.4545454545454546,0.9545454545454546,-2.090909090909091,25,0.48,Dillon Brooks,2019,2019/20,1985213.0,2019,0.49597855227882043,0.5563131313131314,
Dillon Brooks,2020,Memphis,27.718309859154928,15.541666666666666,1.9583333333333333,0.3611111111111111,0.875,13.98611111111111,5.625,0.37956944444444446,5.597222222222222,2.0694444444444446,0.350375,2.7777777777777777,2.2222222222222223,0.6143611111111111,2.263888888888889,0.8888888888888888,3.1527777777777777,3.8194444444444446,1.6805555555555556,-0.9722222222222222,72,0.4722222222222222,Dillon Brooks,2020,2020/21,13893082.0,2020,0.5109589041095891,0.819604646567299,
Dillon Brooks,2021,Memphis,29.825581395348838,17.816091954022987,2.3908045977011496,0.3563218390804598,1.1264367816091954,15.770114942528735,6.781609195402299,0.42360919540229885,5.413793103448276,1.8735632183908046,0.33936781609195404,2.9195402298850577,2.3793103448275863,0.6168735632183908,2.2873563218390807,0.7931034482758621,3.0804597701149423,3.5632183908045976,1.7011494252873562,2.1724137931034484,87,0.5172413793103449,Dillon Brooks,2021,2021/22,14107439.0,2021,0.5223216692726586,0.8725056575026326,
Dillon Brooks,2022,Memphis,27.88372093023256,15.645833333333334,2.4583333333333335,0.22916666666666666,0.9791666666666666,14.541666666666666,5.979166666666667,0.35972916666666666,4.604166666666667,1.4791666666666667,0.27247916666666666,2.7291666666666665,2.2083333333333335,0.5222291666666666,1.9791666666666667,0.7708333333333334,2.75,2.9375,1.5,5.25,48,0.6458333333333334,Dillon Brooks,2022,2022/23,12087283.0,2022,0.4969297549097454,0.8338198498748955,
Dillon Brooks,2023,Memphis,29.433734939759034,13.25287356321839,2.4022988505747125,0.20689655172413793,0.7816091954022989,12.770114942528735,4.942528735632184,0.3739655172413793,5.781609195402299,1.8275862068965518,0.3010344827586207,2.0,1.5402298850574712,0.5144022988505748,2.574712643678161,0.5747126436781609,3.1494252873563218,3.1379310344827585,1.3793103448275863,1.896551724137931,87,0.5977011494252874,Dillon Brooks,2023,2023/24,23300028.0,2023,0.4854491562531577,0.7120221510202738,
Dion Waiters,2015,Cleveland,23.94871794871795,10.775,2.175,0.35,1.225,10.425,4.275,0.37374999999999997,2.85,0.875,0.21400000000000002,1.725,1.35,0.441075,1.425,0.375,1.8,1.95,1.675,-0.475,40,0.55,Dion Waiters,2015,2015/16,6764916.0,2015,0.4817149499284692,0.7239427194860814,
Dion Waiters,2015,Oklahoma City,29.80851063829787,12.659574468085106,1.8936170212765957,0.23404255319148937,0.9787234042553191,12.851063829787234,5.042553191489362,0.3793404255319149,3.404255319148936,1.0851063829787233,0.29829787234042554,2.382978723404255,1.4893617021276595,0.5304893617021277,2.25531914893617,0.6170212765957447,2.872340425531915,2.0425531914893615,1.3404255319148937,2.4680851063829787,47,0.5957446808510638,Dion Waiters,2015,2015/16,6764916.0,2015,0.4553943179035023,0.6630264097073518,
Dion Waiters,2016,Oklahoma City,26.702970297029704,9.623762376237623,2.0792079207920793,0.1782178217821782,0.9801980198019802,8.782178217821782,3.5643564356435644,0.3982475247524752,3.089108910891089,1.108910891089109,0.3175841584158416,2.01980198019802,1.386138613861386,0.4046435643564356,2.198019801980198,0.44554455445544555,2.6435643564356437,1.9603960396039604,1.5148514851485149,2.772277227722772,101,0.6732673267326733,Dion Waiters,2016,2016/17,3777639.0,2016,0.4975633727834882,0.6146829810901001,
Dion Waiters,2017,Miami,28.735849056603772,11.642857142857142,3.2285714285714286,0.3,0.6571428571428571,10.371428571428572,4.442857142857143,0.3241428571428572,3.3285714285714287,1.3285714285714285,0.25832857142857146,2.142857142857143,1.4285714285714286,0.40162857142857145,2.085714285714286,0.2714285714285714,2.357142857142857,1.5285714285714285,1.6857142857142857,0.9428571428571428,70,0.5714285714285714,Dion Waiters,2017,2017/18,15519248.0,2017,0.514520202020202,0.6683538129631369,
Dion Waiters,2018,Miami,28.82857142857143,13.027027027027026,3.5135135135135136,0.24324324324324326,0.7027027027027027,12.216216216216216,4.918918918918919,0.38897297297297295,4.972972972972973,1.4594594594594594,0.2460540540540541,2.324324324324324,1.7297297297297298,0.5094594594594595,2.2162162162162162,0.2702702702702703,2.4864864864864864,1.8108108108108107,2.3513513513513513,-3.054054054054054,37,0.5135135135135135,Dion Waiters,2018,2018/19,15840347.0,2018,0.4919973869018455,0.7059438030696703,
Dion Waiters,2019,Miami,25.318181818181817,10.755102040816327,2.4693877551020407,0.1836734693877551,0.5918367346938775,9.755102040816327,4.040816326530612,0.34916326530612246,5.8979591836734695,2.2244897959183674,0.3220204081632653,0.8979591836734694,0.4489795918367347,0.21259183673469387,2.2244897959183674,0.14285714285714285,2.36734693877551,1.469387755102041,1.3061224489795917,-0.7755102040816326,51,0.47058823529411764,Dion Waiters,2019,2019/20,460432.0,2019,0.529797329901882,0.6826585571391933,
Dion Waiters,2020,LA Lakers,22.666666666666668,12.5,2.5,0.25,0.25,10.75,5.25,0.489,3.75,1.0,0.25,1.5,1.0,0.375,3.0,0.0,3.0,1.5,1.5,5.5,4,0.75,Dion Waiters,2020,2020/21,15416446.0,2020,0.5477651183172656,0.8404411764705882,
Dion Waiters,2020,Miami,13.571428571428571,2.142857142857143,0.4642857142857143,0.07142857142857142,0.14285714285714285,1.9642857142857142,0.8214285714285714,0.09721428571428571,1.0,0.4642857142857143,0.09203571428571429,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.5,0.03571428571428571,0.5357142857142857,0.39285714285714285,0.35714285714285715,1.6071428571428572,28,0.6428571428571429,Dion Waiters,2020,2020/21,15416446.0,2020,0.5368647100930566,0.256578947368421,
Dionte Christmas,2016,Cleveland,19.25,5.4,1.0,0.0,0.8,4.8,1.6,0.2738,1.8,0.4,0.2666,2.2,1.8,0.52,1.4,0.6,2.0,0.8,1.8,-8.4,5,0.2,Dionte Christmas,2016,2016/17,65176.0,2016,0.46809986130374487,0.45402597402597406,
Dirk Nowitzki,2015,Dallas,29.22093023255814,15.757894736842106,1.7263157894736842,0.3894736842105263,0.47368421052631576,12.51578947368421,5.7368421052631575,0.42344210526315784,3.2526315789473683,1.231578947368421,0.3278947368421053,3.431578947368421,3.0526315789473686,0.6897684210526316,5.063157894736842,0.5368421052631579,5.6,1.8631578947368421,1.0210526315789474,2.778947368421053,95,0.5789473684210527,Dirk Nowitzki,2015,2015/16,10971114.0,2015,0.5617513734201915,0.8750036651517374,
Dirk Nowitzki,2016,Dallas,30.867469879518072,16.615384615384617,1.5714285714285714,0.6043956043956044,0.6043956043956044,13.45054945054945,6.076923076923077,0.4163956043956044,3.978021978021978,1.4835164835164836,0.32434065934065937,3.318681318681319,2.978021978021978,0.6631318681318681,5.21978021978022,0.6043956043956044,5.824175824175824,1.934065934065934,1.0,2.2747252747252746,91,0.43956043956043955,Dirk Nowitzki,2016,2016/17,32588333.0,2016,0.5571605447791994,0.8805101611893181,
Dirk Nowitzki,2017,Dallas,25.70689655172414,12.415384615384616,1.2769230769230768,0.5846153846153846,0.47692307692307695,10.984615384615385,4.769230769230769,0.3897076923076923,3.246153846153846,1.2307692307692308,0.30304615384615385,1.876923076923077,1.646153846153846,0.5533076923076924,5.323076923076923,0.36923076923076925,5.6923076923076925,1.8153846153846154,0.8461538461538461,-0.7384615384615385,65,0.4153846153846154,Dirk Nowitzki,2017,2017/18,6412912.0,2017,0.5256096290120884,0.8662745704999225,
Dirk Nowitzki,2018,Dallas,23.814814814814813,11.614457831325302,1.5421686746987953,0.5783132530120482,0.5421686746987951,9.44578313253012,4.325301204819277,0.4505542168674699,4.253012048192771,1.7469879518072289,0.3827469879518072,1.3734939759036144,1.216867469879518,0.49257831325301205,5.289156626506024,0.2891566265060241,5.578313253012048,1.8433734939759037,0.6385542168674698,-0.46987951807228917,83,0.3373493975903614,Dirk Nowitzki,2018,2018/19,6233903.0,2018,0.577826795818548,0.9278420056587159,
Domantas Sabonis,2017,Oklahoma City,19.275862068965516,5.571428571428571,0.989010989010989,0.3626373626373626,0.46153846153846156,5.56043956043956,2.208791208791209,0.3688461538461538,1.8571428571428572,0.5714285714285714,0.25663736263736264,0.8681318681318682,0.5824175824175825,0.1932197802197802,2.769230769230769,0.5164835164835165,3.2857142857142856,2.3956043956043955,0.989010989010989,0.4065934065934066,91,0.5494505494505495,Domantas Sabonis,2017,2017/18,3270585.0,2017,0.4687846734225904,0.5944917336688357,
Domantas Sabonis,2018,Indiana,23.710843373493976,11.583333333333334,1.869047619047619,0.4166666666666667,0.4880952380952381,8.833333333333334,4.583333333333333,0.5104880952380952,0.5595238095238095,0.17857142857142858,0.13690476190476192,3.0,2.238095238095238,0.588654761904762,5.166666666666667,2.1666666666666665,7.333333333333333,2.9523809523809526,1.7619047619047619,0.5357142857142857,84,0.5952380952380952,Domantas Sabonis,2018,2018/19,3316187.0,2018,0.5704202232435981,0.9650497241579559,
Domantas Sabonis,2019,Indiana,24.2375,13.654320987654321,2.8641975308641974,0.3950617283950617,0.6296296296296297,9.320987654320987,5.407407407407407,0.5727407407407408,0.2716049382716049,0.13580246913580246,0.11522222222222223,3.814814814814815,2.7037037037037037,0.6350617283950617,6.666666666666667,2.4691358024691357,9.135802469135802,3.123456790123457,2.074074074074074,2.074074074074074,83,0.5542168674698795,Domantas Sabonis,2019,2019/20,4329213.0,2019,0.6206788183532369,1.1747941856245108,
Domantas Sabonis,2020,Indiana,33.68181818181818,17.865671641791046,4.791044776119403,0.47761194029850745,0.7313432835820896,13.298507462686567,7.119402985074627,0.5289253731343284,1.1194029850746268,0.26865671641791045,0.13929850746268657,4.6716417910447765,3.3582089552238807,0.6542835820895523,9.194029850746269,2.985074626865672,12.17910447761194,3.029850746268657,2.6865671641791047,2.8805970149253732,67,0.6119402985074627,Domantas Sabonis,2020,2020/21,24130090.0,2020,0.5817909635274905,1.153773641911898,
Domantas Sabonis,2021,Indiana,34.940298507462686,19.897058823529413,6.455882352941177,0.5,1.2058823529411764,14.338235294117647,7.676470588235294,0.5319705882352941,2.5588235294117645,0.7941176470588235,0.28379411764705886,5.161764705882353,3.75,0.6196911764705882,9.426470588235293,2.4411764705882355,11.867647058823529,3.2205882352941178,3.3676470588235294,-0.8529411764705882,68,0.4411764705882353,Domantas Sabonis,2021,2021/22,21392429.0,2021,0.598969400764981,1.2361842601201098,
Domantas Sabonis,2022,Indiana,33.3921568627451,18.470588235294116,4.862745098039215,0.45098039215686275,1.0,11.980392156862745,6.921568627450981,0.5714117647058824,2.3333333333333335,0.7450980392156863,0.2681764705882353,5.235294117647059,3.8823529411764706,0.7072156862745098,8.627450980392156,3.215686274509804,11.843137254901961,3.019607843137255,3.0392156862745097,0.5294117647058824,51,0.35294117647058826,Domantas Sabonis,2022,2022/23,22372076.0,2022,0.6465517241379309,1.1748678802113914,
Domantas Sabonis,2022,Sacramento,33.06666666666667,17.6875,5.4375,0.3125,0.8125,12.625,7.0,0.5337500000000001,1.0625,0.25,0.1666875,4.625,3.4375,0.6649375,8.6875,2.875,11.5625,3.5625,3.25,-1.6875,16,0.3125,Domantas Sabonis,2022,2022/23,22372076.0,2022,0.6032571623465212,1.1512726814516128,
Domantas Sabonis,2023,Sacramento,33.58888888888889,18.455555555555556,6.955555555555556,0.5222222222222223,0.8888888888888888,11.833333333333334,7.1,0.6075444444444444,1.011111111111111,0.36666666666666664,0.26666666666666666,5.322222222222222,3.888888888888889,0.6709,8.822222222222223,3.2222222222222223,12.044444444444444,3.5555555555555554,2.888888888888889,2.3,90,0.6,Domantas Sabonis,2023,2023/24,30170619.0,2023,0.6509845111933279,1.2711875620244788,
